districtid,weekid,dose1,dose2
UP_Baghpat,1,0,0
UP_Baghpat,2,0,0
UP_Baghpat,3,0,0
UP_Baghpat,4,0,0
UP_Baghpat,5,0,0
UP_Baghpat,6,0,0
UP_Baghpat,7,0,0
UP_Baghpat,8,0,0
UP_Baghpat,9,0,0
UP_Baghpat,10,0,0
UP_Baghpat,11,0,0
UP_Baghpat,12,0,0
UP_Baghpat,13,0,0
UP_Baghpat,14,0,0
UP_Baghpat,15,0,0
UP_Baghpat,16,0,0
UP_Baghpat,17,0,0
UP_Baghpat,18,0,0
UP_Baghpat,19,0,0
UP_Baghpat,20,0,0
UP_Baghpat,21,0,0
UP_Baghpat,22,0,0
UP_Baghpat,23,0,0
UP_Baghpat,24,0,0
UP_Baghpat,25,0,0
UP_Baghpat,26,0,0
UP_Baghpat,27,0,0
UP_Baghpat,28,0,0
UP_Baghpat,29,0,0
UP_Baghpat,30,0,0
UP_Baghpat,31,0,0
UP_Baghpat,32,0,0
UP_Baghpat,33,0,0
UP_Baghpat,34,0,0
UP_Baghpat,35,0,0
UP_Baghpat,36,0,0
UP_Baghpat,37,0,0
UP_Baghpat,38,0,0
UP_Baghpat,39,0,0
UP_Baghpat,40,0,0
UP_Baghpat,41,0,0
UP_Baghpat,42,0,0
UP_Baghpat,43,0,0
UP_Baghpat,44,0,0
UP_Baghpat,45,356,0
UP_Baghpat,46,2632,0
UP_Baghpat,47,990,0
UP_Baghpat,48,1635,0
UP_Baghpat,49,1932,1045
UP_Baghpat,50,298,2011
UP_Baghpat,51,1944,753
UP_Baghpat,52,4398,608
UP_Baghpat,53,9853,1803
UP_Baghpat,54,11223,461
UP_Baghpat,55,14079,562
UP_Baghpat,56,20823,524
UP_Baghpat,57,21217,1718
UP_Baghpat,58,8206,3372
UP_Baghpat,59,7447,4415
UP_Baghpat,60,5453,4687
UP_Baghpat,61,6536,6699
UP_Baghpat,62,9098,274
UP_Baghpat,63,20321,553
UP_Baghpat,64,30606,931
UP_Baghpat,65,34214,1988
UP_Baghpat,66,34359,2162
UP_Baghpat,67,49116,2952
UP_Baghpat,68,17269,4131
UP_Baghpat,69,31041,9352
UP_Baghpat,70,18824,9199
UP_Baghpat,71,32598,9380
UP_Baghpat,72,20306,5274
UP_Baghpat,73,39903,7757
UP_Baghpat,74,13316,6033
UP_Bahraich,1,0,0
UP_Bahraich,2,0,0
UP_Bahraich,3,0,0
UP_Bahraich,4,0,0
UP_Bahraich,5,0,0
UP_Bahraich,6,0,0
UP_Bahraich,7,0,0
UP_Bahraich,8,0,0
UP_Bahraich,9,0,0
UP_Bahraich,10,0,0
UP_Bahraich,11,0,0
UP_Bahraich,12,0,0
UP_Bahraich,13,0,0
UP_Bahraich,14,0,0
UP_Bahraich,15,0,0
UP_Bahraich,16,0,0
UP_Bahraich,17,0,0
UP_Bahraich,18,0,0
UP_Bahraich,19,0,0
UP_Bahraich,20,0,0
UP_Bahraich,21,0,0
UP_Bahraich,22,0,0
UP_Bahraich,23,0,0
UP_Bahraich,24,0,0
UP_Bahraich,25,0,0
UP_Bahraich,26,0,0
UP_Bahraich,27,0,0
UP_Bahraich,28,0,0
UP_Bahraich,29,0,0
UP_Bahraich,30,0,0
UP_Bahraich,31,0,0
UP_Bahraich,32,0,0
UP_Bahraich,33,0,0
UP_Bahraich,34,0,0
UP_Bahraich,35,0,0
UP_Bahraich,36,0,0
UP_Bahraich,37,0,0
UP_Bahraich,38,0,0
UP_Bahraich,39,0,0
UP_Bahraich,40,0,0
UP_Bahraich,41,0,0
UP_Bahraich,42,0,0
UP_Bahraich,43,0,0
UP_Bahraich,44,0,0
UP_Bahraich,45,591,0
UP_Bahraich,46,6244,0
UP_Bahraich,47,2175,0
UP_Bahraich,48,2778,0
UP_Bahraich,49,3283,1573
UP_Bahraich,50,1876,5080
UP_Bahraich,51,1263,1523
UP_Bahraich,52,17679,1625
UP_Bahraich,53,48673,3152
UP_Bahraich,54,21883,1576
UP_Bahraich,55,29713,83
UP_Bahraich,56,22570,4782
UP_Bahraich,57,26909,8727
UP_Bahraich,58,6175,9185
UP_Bahraich,59,4082,5691
UP_Bahraich,60,5485,6577
UP_Bahraich,61,10683,12375
UP_Bahraich,62,9688,676
UP_Bahraich,63,17006,670
UP_Bahraich,64,38306,862
UP_Bahraich,65,57086,2984
UP_Bahraich,66,51730,4023
UP_Bahraich,67,103549,5437
UP_Bahraich,68,35047,4543
UP_Bahraich,69,92835,11445
UP_Bahraich,70,58921,7459
UP_Bahraich,71,62170,7710
UP_Bahraich,72,68488,7954
UP_Bahraich,73,89668,7592
UP_Bahraich,74,42156,6545
UP_Ballia,1,0,0
UP_Ballia,2,0,0
UP_Ballia,3,0,0
UP_Ballia,4,0,0
UP_Ballia,5,0,0
UP_Ballia,6,0,0
UP_Ballia,7,0,0
UP_Ballia,8,0,0
UP_Ballia,9,0,0
UP_Ballia,10,0,0
UP_Ballia,11,0,0
UP_Ballia,12,0,0
UP_Ballia,13,0,0
UP_Ballia,14,0,0
UP_Ballia,15,0,0
UP_Ballia,16,0,0
UP_Ballia,17,0,0
UP_Ballia,18,0,0
UP_Ballia,19,0,0
UP_Ballia,20,0,0
UP_Ballia,21,0,0
UP_Ballia,22,0,0
UP_Ballia,23,0,0
UP_Ballia,24,0,0
UP_Ballia,25,0,0
UP_Ballia,26,0,0
UP_Ballia,27,0,0
UP_Ballia,28,0,0
UP_Ballia,29,0,0
UP_Ballia,30,0,0
UP_Ballia,31,0,0
UP_Ballia,32,0,0
UP_Ballia,33,0,0
UP_Ballia,34,0,0
UP_Ballia,35,0,0
UP_Ballia,36,0,0
UP_Ballia,37,0,0
UP_Ballia,38,0,0
UP_Ballia,39,0,0
UP_Ballia,40,0,0
UP_Ballia,41,0,0
UP_Ballia,42,0,0
UP_Ballia,43,0,0
UP_Ballia,44,0,0
UP_Ballia,45,743,0
UP_Ballia,46,3438,0
UP_Ballia,47,2119,0
UP_Ballia,48,2100,0
UP_Ballia,49,3562,1190
UP_Ballia,50,1359,2746
UP_Ballia,51,2028,1463
UP_Ballia,52,7531,1235
UP_Ballia,53,18523,3578
UP_Ballia,54,12111,1188
UP_Ballia,55,10597,1224
UP_Ballia,56,22254,3300
UP_Ballia,57,22109,5320
UP_Ballia,58,8558,4435
UP_Ballia,59,10561,5776
UP_Ballia,60,11116,6913
UP_Ballia,61,9726,6170
UP_Ballia,62,6175,1805
UP_Ballia,63,4844,1672
UP_Ballia,64,14879,1766
UP_Ballia,65,23585,2173
UP_Ballia,66,19915,2137
UP_Ballia,67,36520,2075
UP_Ballia,68,16754,6363
UP_Ballia,69,41685,12470
UP_Ballia,70,27800,8927
UP_Ballia,71,38366,8831
UP_Ballia,72,41521,8776
UP_Ballia,73,63133,8376
UP_Ballia,74,50070,7734
UP_Balrampur1,1,0,0
UP_Balrampur1,2,0,0
UP_Balrampur1,3,0,0
UP_Balrampur1,4,0,0
UP_Balrampur1,5,0,0
UP_Balrampur1,6,0,0
UP_Balrampur1,7,0,0
UP_Balrampur1,8,0,0
UP_Balrampur1,9,0,0
UP_Balrampur1,10,0,0
UP_Balrampur1,11,0,0
UP_Balrampur1,12,0,0
UP_Balrampur1,13,0,0
UP_Balrampur1,14,0,0
UP_Balrampur1,15,0,0
UP_Balrampur1,16,0,0
UP_Balrampur1,17,0,0
UP_Balrampur1,18,0,0
UP_Balrampur1,19,0,0
UP_Balrampur1,20,0,0
UP_Balrampur1,21,0,0
UP_Balrampur1,22,0,0
UP_Balrampur1,23,0,0
UP_Balrampur1,24,0,0
UP_Balrampur1,25,0,0
UP_Balrampur1,26,0,0
UP_Balrampur1,27,0,0
UP_Balrampur1,28,0,0
UP_Balrampur1,29,0,0
UP_Balrampur1,30,0,0
UP_Balrampur1,31,0,0
UP_Balrampur1,32,0,0
UP_Balrampur1,33,0,0
UP_Balrampur1,34,0,0
UP_Balrampur1,35,0,0
UP_Balrampur1,36,0,0
UP_Balrampur1,37,0,0
UP_Balrampur1,38,0,0
UP_Balrampur1,39,0,0
UP_Balrampur1,40,0,0
UP_Balrampur1,41,0,0
UP_Balrampur1,42,0,0
UP_Balrampur1,43,0,0
UP_Balrampur1,44,0,0
UP_Balrampur1,45,312,0
UP_Balrampur1,46,4549,0
UP_Balrampur1,47,2540,0
UP_Balrampur1,48,3729,0
UP_Balrampur1,49,1191,1408
UP_Balrampur1,50,756,3617
UP_Balrampur1,51,5362,2332
UP_Balrampur1,52,9433,1535
UP_Balrampur1,53,20787,2447
UP_Balrampur1,54,18698,649
UP_Balrampur1,55,15881,760
UP_Balrampur1,56,21915,521
UP_Balrampur1,57,28509,3017
UP_Balrampur1,58,11442,6012
UP_Balrampur1,59,6672,6285
UP_Balrampur1,60,5520,5724
UP_Balrampur1,61,9331,8473
UP_Balrampur1,62,9016,1645
UP_Balrampur1,63,10054,1164
UP_Balrampur1,64,19268,1446
UP_Balrampur1,65,26074,3886
UP_Balrampur1,66,19752,5850
UP_Balrampur1,67,41741,5783
UP_Balrampur1,68,18901,3270
UP_Balrampur1,69,40118,10868
UP_Balrampur1,70,30785,6486
UP_Balrampur1,71,34697,6799
UP_Balrampur1,72,36589,5993
UP_Balrampur1,73,55043,7534
UP_Balrampur1,74,40602,6607
UP_Banda,1,0,0
UP_Banda,2,0,0
UP_Banda,3,0,0
UP_Banda,4,0,0
UP_Banda,5,0,0
UP_Banda,6,0,0
UP_Banda,7,0,0
UP_Banda,8,0,0
UP_Banda,9,0,0
UP_Banda,10,0,0
UP_Banda,11,0,0
UP_Banda,12,0,0
UP_Banda,13,0,0
UP_Banda,14,0,0
UP_Banda,15,0,0
UP_Banda,16,0,0
UP_Banda,17,0,0
UP_Banda,18,0,0
UP_Banda,19,0,0
UP_Banda,20,0,0
UP_Banda,21,0,0
UP_Banda,22,0,0
UP_Banda,23,0,0
UP_Banda,24,0,0
UP_Banda,25,0,0
UP_Banda,26,0,0
UP_Banda,27,0,0
UP_Banda,28,0,0
UP_Banda,29,0,0
UP_Banda,30,0,0
UP_Banda,31,0,0
UP_Banda,32,0,0
UP_Banda,33,0,0
UP_Banda,34,0,0
UP_Banda,35,0,0
UP_Banda,36,0,0
UP_Banda,37,0,0
UP_Banda,38,0,0
UP_Banda,39,0,0
UP_Banda,40,0,0
UP_Banda,41,0,0
UP_Banda,42,0,0
UP_Banda,43,0,0
UP_Banda,44,0,0
UP_Banda,45,271,0
UP_Banda,46,2742,0
UP_Banda,47,1489,0
UP_Banda,48,1647,0
UP_Banda,49,2952,840
UP_Banda,50,976,1794
UP_Banda,51,588,1310
UP_Banda,52,3424,555
UP_Banda,53,9722,2691
UP_Banda,54,10981,800
UP_Banda,55,5900,449
UP_Banda,56,19111,1211
UP_Banda,57,17212,3523
UP_Banda,58,3848,2756
UP_Banda,59,1309,1098
UP_Banda,60,1948,1896
UP_Banda,61,3163,2863
UP_Banda,62,12024,425
UP_Banda,63,11198,154
UP_Banda,64,15728,226
UP_Banda,65,22051,481
UP_Banda,66,20695,627
UP_Banda,67,39489,996
UP_Banda,68,14807,1709
UP_Banda,69,34566,5773
UP_Banda,70,21004,4297
UP_Banda,71,30650,2961
UP_Banda,72,31845,2437
UP_Banda,73,44790,4363
UP_Banda,74,28749,4597
UP_Barabanki,1,0,0
UP_Barabanki,2,0,0
UP_Barabanki,3,0,0
UP_Barabanki,4,0,0
UP_Barabanki,5,0,0
UP_Barabanki,6,0,0
UP_Barabanki,7,0,0
UP_Barabanki,8,0,0
UP_Barabanki,9,0,0
UP_Barabanki,10,0,0
UP_Barabanki,11,0,0
UP_Barabanki,12,0,0
UP_Barabanki,13,0,0
UP_Barabanki,14,0,0
UP_Barabanki,15,0,0
UP_Barabanki,16,0,0
UP_Barabanki,17,0,0
UP_Barabanki,18,0,0
UP_Barabanki,19,0,0
UP_Barabanki,20,0,0
UP_Barabanki,21,0,0
UP_Barabanki,22,0,0
UP_Barabanki,23,0,0
UP_Barabanki,24,0,0
UP_Barabanki,25,0,0
UP_Barabanki,26,0,0
UP_Barabanki,27,0,0
UP_Barabanki,28,0,0
UP_Barabanki,29,0,0
UP_Barabanki,30,0,0
UP_Barabanki,31,0,0
UP_Barabanki,32,0,0
UP_Barabanki,33,0,0
UP_Barabanki,34,0,0
UP_Barabanki,35,0,0
UP_Barabanki,36,0,0
UP_Barabanki,37,0,0
UP_Barabanki,38,0,0
UP_Barabanki,39,0,0
UP_Barabanki,40,0,0
UP_Barabanki,41,0,0
UP_Barabanki,42,0,0
UP_Barabanki,43,0,0
UP_Barabanki,44,0,0
UP_Barabanki,45,297,0
UP_Barabanki,46,8836,0
UP_Barabanki,47,4342,0
UP_Barabanki,48,4193,0
UP_Barabanki,49,4211,2173
UP_Barabanki,50,982,6554
UP_Barabanki,51,3047,3530
UP_Barabanki,52,6693,2115
UP_Barabanki,53,28526,4300
UP_Barabanki,54,9151,877
UP_Barabanki,55,8809,349
UP_Barabanki,56,15854,1799
UP_Barabanki,57,16163,4930
UP_Barabanki,58,4061,3319
UP_Barabanki,59,6349,4196
UP_Barabanki,60,7143,5385
UP_Barabanki,61,8781,5721
UP_Barabanki,62,18244,825
UP_Barabanki,63,27441,1701
UP_Barabanki,64,40207,1742
UP_Barabanki,65,46502,1894
UP_Barabanki,66,41834,2683
UP_Barabanki,67,91711,2357
UP_Barabanki,68,26146,4855
UP_Barabanki,69,66528,9176
UP_Barabanki,70,42206,6560
UP_Barabanki,71,52357,5309
UP_Barabanki,72,51085,5103
UP_Barabanki,73,76738,4854
UP_Barabanki,74,41178,7033
UP_Bareilly,1,0,0
UP_Bareilly,2,0,0
UP_Bareilly,3,0,0
UP_Bareilly,4,0,0
UP_Bareilly,5,0,0
UP_Bareilly,6,0,0
UP_Bareilly,7,0,0
UP_Bareilly,8,0,0
UP_Bareilly,9,0,0
UP_Bareilly,10,0,0
UP_Bareilly,11,0,0
UP_Bareilly,12,0,0
UP_Bareilly,13,0,0
UP_Bareilly,14,0,0
UP_Bareilly,15,0,0
UP_Bareilly,16,0,0
UP_Bareilly,17,0,0
UP_Bareilly,18,0,0
UP_Bareilly,19,0,0
UP_Bareilly,20,0,0
UP_Bareilly,21,0,0
UP_Bareilly,22,0,0
UP_Bareilly,23,0,0
UP_Bareilly,24,0,0
UP_Bareilly,25,0,0
UP_Bareilly,26,0,0
UP_Bareilly,27,0,0
UP_Bareilly,28,0,0
UP_Bareilly,29,0,0
UP_Bareilly,30,0,0
UP_Bareilly,31,0,0
UP_Bareilly,32,0,0
UP_Bareilly,33,0,0
UP_Bareilly,34,0,0
UP_Bareilly,35,0,0
UP_Bareilly,36,0,0
UP_Bareilly,37,0,0
UP_Bareilly,38,0,0
UP_Bareilly,39,0,0
UP_Bareilly,40,0,0
UP_Bareilly,41,0,0
UP_Bareilly,42,0,0
UP_Bareilly,43,0,0
UP_Bareilly,44,0,0
UP_Bareilly,45,640,0
UP_Bareilly,46,12559,0
UP_Bareilly,47,5777,0
UP_Bareilly,48,5349,0
UP_Bareilly,49,5436,3467
UP_Bareilly,50,3341,8680
UP_Bareilly,51,5583,3472
UP_Bareilly,52,9484,2086
UP_Bareilly,53,27103,4733
UP_Bareilly,54,29364,3727
UP_Bareilly,55,21425,1970
UP_Bareilly,56,36496,4338
UP_Bareilly,57,46478,9030
UP_Bareilly,58,20122,9916
UP_Bareilly,59,13145,7855
UP_Bareilly,60,27685,10634
UP_Bareilly,61,29322,11022
UP_Bareilly,62,44211,1111
UP_Bareilly,63,61607,1943
UP_Bareilly,64,55325,11427
UP_Bareilly,65,54531,4864
UP_Bareilly,66,43684,6417
UP_Bareilly,67,70000,6900
UP_Bareilly,68,30108,9856
UP_Bareilly,69,85420,19551
UP_Bareilly,70,51435,16258
UP_Bareilly,71,56459,13476
UP_Bareilly,72,60238,13185
UP_Bareilly,73,90068,15268
UP_Bareilly,74,68534,23284
UP_Basti,1,0,0
UP_Basti,2,0,0
UP_Basti,3,0,0
UP_Basti,4,0,0
UP_Basti,5,0,0
UP_Basti,6,0,0
UP_Basti,7,0,0
UP_Basti,8,0,0
UP_Basti,9,0,0
UP_Basti,10,0,0
UP_Basti,11,0,0
UP_Basti,12,0,0
UP_Basti,13,0,0
UP_Basti,14,0,0
UP_Basti,15,0,0
UP_Basti,16,0,0
UP_Basti,17,0,0
UP_Basti,18,0,0
UP_Basti,19,0,0
UP_Basti,20,0,0
UP_Basti,21,0,0
UP_Basti,22,0,0
UP_Basti,23,0,0
UP_Basti,24,0,0
UP_Basti,25,0,0
UP_Basti,26,0,0
UP_Basti,27,0,0
UP_Basti,28,0,0
UP_Basti,29,0,0
UP_Basti,30,0,0
UP_Basti,31,0,0
UP_Basti,32,0,0
UP_Basti,33,0,0
UP_Basti,34,0,0
UP_Basti,35,0,0
UP_Basti,36,0,0
UP_Basti,37,0,0
UP_Basti,38,0,0
UP_Basti,39,0,0
UP_Basti,40,0,0
UP_Basti,41,0,0
UP_Basti,42,0,0
UP_Basti,43,0,0
UP_Basti,44,0,0
UP_Basti,45,596,0
UP_Basti,46,5627,0
UP_Basti,47,2558,0
UP_Basti,48,4083,0
UP_Basti,49,2979,1873
UP_Basti,50,1551,3377
UP_Basti,51,3113,1444
UP_Basti,52,5230,1855
UP_Basti,53,11838,4103
UP_Basti,54,14225,1449
UP_Basti,55,32840,1168
UP_Basti,56,26673,1880
UP_Basti,57,27230,5485
UP_Basti,58,7632,4811
UP_Basti,59,3329,2610
UP_Basti,60,3359,2642
UP_Basti,61,3860,4797
UP_Basti,62,20508,276
UP_Basti,63,19763,140
UP_Basti,64,26663,320
UP_Basti,65,42546,544
UP_Basti,66,43072,1335
UP_Basti,67,56748,4378
UP_Basti,68,18270,6350
UP_Basti,69,57841,12832
UP_Basti,70,37526,9502
UP_Basti,71,45796,8174
UP_Basti,72,46720,6397
UP_Basti,73,63669,5185
UP_Basti,74,30878,8228
UP_Bhadohi,1,0,0
UP_Bhadohi,2,0,0
UP_Bhadohi,3,0,0
UP_Bhadohi,4,0,0
UP_Bhadohi,5,0,0
UP_Bhadohi,6,0,0
UP_Bhadohi,7,0,0
UP_Bhadohi,8,0,0
UP_Bhadohi,9,0,0
UP_Bhadohi,10,0,0
UP_Bhadohi,11,0,0
UP_Bhadohi,12,0,0
UP_Bhadohi,13,0,0
UP_Bhadohi,14,0,0
UP_Bhadohi,15,0,0
UP_Bhadohi,16,0,0
UP_Bhadohi,17,0,0
UP_Bhadohi,18,0,0
UP_Bhadohi,19,0,0
UP_Bhadohi,20,0,0
UP_Bhadohi,21,0,0
UP_Bhadohi,22,0,0
UP_Bhadohi,23,0,0
UP_Bhadohi,24,0,0
UP_Bhadohi,25,0,0
UP_Bhadohi,26,0,0
UP_Bhadohi,27,0,0
UP_Bhadohi,28,0,0
UP_Bhadohi,29,0,0
UP_Bhadohi,30,0,0
UP_Bhadohi,31,0,0
UP_Bhadohi,32,0,0
UP_Bhadohi,33,0,0
UP_Bhadohi,34,0,0
UP_Bhadohi,35,0,0
UP_Bhadohi,36,0,0
UP_Bhadohi,37,0,0
UP_Bhadohi,38,0,0
UP_Bhadohi,39,0,0
UP_Bhadohi,40,0,0
UP_Bhadohi,41,0,0
UP_Bhadohi,42,0,0
UP_Bhadohi,43,0,0
UP_Bhadohi,44,0,0
UP_Bhadohi,45,223,0
UP_Bhadohi,46,2259,0
UP_Bhadohi,47,1357,0
UP_Bhadohi,48,1113,0
UP_Bhadohi,49,1434,673
UP_Bhadohi,50,1269,1565
UP_Bhadohi,51,1001,813
UP_Bhadohi,52,2203,467
UP_Bhadohi,53,20172,1169
UP_Bhadohi,54,13945,939
UP_Bhadohi,55,7039,283
UP_Bhadohi,56,13326,251
UP_Bhadohi,57,11228,977
UP_Bhadohi,58,4429,2286
UP_Bhadohi,59,5268,4521
UP_Bhadohi,60,6129,6604
UP_Bhadohi,61,5872,5398
UP_Bhadohi,62,4131,595
UP_Bhadohi,63,7145,549
UP_Bhadohi,64,13943,639
UP_Bhadohi,65,22461,1592
UP_Bhadohi,66,21915,1945
UP_Bhadohi,67,41597,2805
UP_Bhadohi,68,12333,3114
UP_Bhadohi,69,29859,5682
UP_Bhadohi,70,19197,4625
UP_Bhadohi,71,24512,4671
UP_Bhadohi,72,28069,4209
UP_Bhadohi,73,37020,4333
UP_Bhadohi,74,21742,4093
UP_Bijnor,1,0,0
UP_Bijnor,2,0,0
UP_Bijnor,3,0,0
UP_Bijnor,4,0,0
UP_Bijnor,5,0,0
UP_Bijnor,6,0,0
UP_Bijnor,7,0,0
UP_Bijnor,8,0,0
UP_Bijnor,9,0,0
UP_Bijnor,10,0,0
UP_Bijnor,11,0,0
UP_Bijnor,12,0,0
UP_Bijnor,13,0,0
UP_Bijnor,14,0,0
UP_Bijnor,15,0,0
UP_Bijnor,16,0,0
UP_Bijnor,17,0,0
UP_Bijnor,18,0,0
UP_Bijnor,19,0,0
UP_Bijnor,20,0,0
UP_Bijnor,21,0,0
UP_Bijnor,22,0,0
UP_Bijnor,23,0,0
UP_Bijnor,24,0,0
UP_Bijnor,25,0,0
UP_Bijnor,26,0,0
UP_Bijnor,27,0,0
UP_Bijnor,28,0,0
UP_Bijnor,29,0,0
UP_Bijnor,30,0,0
UP_Bijnor,31,0,0
UP_Bijnor,32,0,0
UP_Bijnor,33,0,0
UP_Bijnor,34,0,0
UP_Bijnor,35,0,0
UP_Bijnor,36,0,0
UP_Bijnor,37,0,0
UP_Bijnor,38,0,0
UP_Bijnor,39,0,0
UP_Bijnor,40,0,0
UP_Bijnor,41,0,0
UP_Bijnor,42,0,0
UP_Bijnor,43,0,0
UP_Bijnor,44,0,0
UP_Bijnor,45,145,0
UP_Bijnor,46,5634,0
UP_Bijnor,47,4402,0
UP_Bijnor,48,4105,0
UP_Bijnor,49,4586,1740
UP_Bijnor,50,2105,3668
UP_Bijnor,51,1969,3329
UP_Bijnor,52,8762,1267
UP_Bijnor,53,16508,4965
UP_Bijnor,54,10525,2051
UP_Bijnor,55,25469,1118
UP_Bijnor,56,30632,5234
UP_Bijnor,57,26868,12762
UP_Bijnor,58,11621,6924
UP_Bijnor,59,9272,4667
UP_Bijnor,60,5881,3878
UP_Bijnor,61,7288,7204
UP_Bijnor,62,11428,1576
UP_Bijnor,63,21337,2204
UP_Bijnor,64,42680,1857
UP_Bijnor,65,45968,1973
UP_Bijnor,66,41709,2077
UP_Bijnor,67,108920,5123
UP_Bijnor,68,35136,11981
UP_Bijnor,69,67211,14994
UP_Bijnor,70,46082,11828
UP_Bijnor,71,54002,11217
UP_Bijnor,72,58745,7780
UP_Bijnor,73,95777,9278
UP_Bijnor,74,58548,12118
UP_Budaun,1,0,0
UP_Budaun,2,0,0
UP_Budaun,3,0,0
UP_Budaun,4,0,0
UP_Budaun,5,0,0
UP_Budaun,6,0,0
UP_Budaun,7,0,0
UP_Budaun,8,0,0
UP_Budaun,9,0,0
UP_Budaun,10,0,0
UP_Budaun,11,0,0
UP_Budaun,12,0,0
UP_Budaun,13,0,0
UP_Budaun,14,0,0
UP_Budaun,15,0,0
UP_Budaun,16,0,0
UP_Budaun,17,0,0
UP_Budaun,18,0,0
UP_Budaun,19,0,0
UP_Budaun,20,0,0
UP_Budaun,21,0,0
UP_Budaun,22,0,0
UP_Budaun,23,0,0
UP_Budaun,24,0,0
UP_Budaun,25,0,0
UP_Budaun,26,0,0
UP_Budaun,27,0,0
UP_Budaun,28,0,0
UP_Budaun,29,0,0
UP_Budaun,30,0,0
UP_Budaun,31,0,0
UP_Budaun,32,0,0
UP_Budaun,33,0,0
UP_Budaun,34,0,0
UP_Budaun,35,0,0
UP_Budaun,36,0,0
UP_Budaun,37,0,0
UP_Budaun,38,0,0
UP_Budaun,39,0,0
UP_Budaun,40,0,0
UP_Budaun,41,0,0
UP_Budaun,42,0,0
UP_Budaun,43,0,0
UP_Budaun,44,0,0
UP_Budaun,45,87,0
UP_Budaun,46,5169,0
UP_Budaun,47,1634,0
UP_Budaun,48,4636,0
UP_Budaun,49,3272,1624
UP_Budaun,50,1170,3520
UP_Budaun,51,4921,1247
UP_Budaun,52,6879,1922
UP_Budaun,53,15682,4406
UP_Budaun,54,33242,1312
UP_Budaun,55,9110,478
UP_Budaun,56,28530,1268
UP_Budaun,57,29871,2481
UP_Budaun,58,10033,2271
UP_Budaun,59,7787,3069
UP_Budaun,60,6270,6739
UP_Budaun,61,7121,9531
UP_Budaun,62,4550,1130
UP_Budaun,63,9077,477
UP_Budaun,64,14485,763
UP_Budaun,65,16740,1115
UP_Budaun,66,14667,1898
UP_Budaun,67,28368,3446
UP_Budaun,68,16134,5575
UP_Budaun,69,43438,9020
UP_Budaun,70,30530,5773
UP_Budaun,71,38529,7157
UP_Budaun,72,40613,6021
UP_Budaun,73,56797,6216
UP_Budaun,74,46010,8210
UP_Bulandshahr,1,0,0
UP_Bulandshahr,2,0,0
UP_Bulandshahr,3,0,0
UP_Bulandshahr,4,0,0
UP_Bulandshahr,5,0,0
UP_Bulandshahr,6,0,0
UP_Bulandshahr,7,0,0
UP_Bulandshahr,8,0,0
UP_Bulandshahr,9,0,0
UP_Bulandshahr,10,0,0
UP_Bulandshahr,11,0,0
UP_Bulandshahr,12,0,0
UP_Bulandshahr,13,0,0
UP_Bulandshahr,14,0,0
UP_Bulandshahr,15,0,0
UP_Bulandshahr,16,0,0
UP_Bulandshahr,17,0,0
UP_Bulandshahr,18,0,0
UP_Bulandshahr,19,0,0
UP_Bulandshahr,20,0,0
UP_Bulandshahr,21,0,0
UP_Bulandshahr,22,0,0
UP_Bulandshahr,23,0,0
UP_Bulandshahr,24,0,0
UP_Bulandshahr,25,0,0
UP_Bulandshahr,26,0,0
UP_Bulandshahr,27,0,0
UP_Bulandshahr,28,0,0
UP_Bulandshahr,29,0,0
UP_Bulandshahr,30,0,0
UP_Bulandshahr,31,0,0
UP_Bulandshahr,32,0,0
UP_Bulandshahr,33,0,0
UP_Bulandshahr,34,0,0
UP_Bulandshahr,35,0,0
UP_Bulandshahr,36,0,0
UP_Bulandshahr,37,0,0
UP_Bulandshahr,38,0,0
UP_Bulandshahr,39,0,0
UP_Bulandshahr,40,0,0
UP_Bulandshahr,41,0,0
UP_Bulandshahr,42,0,0
UP_Bulandshahr,43,0,0
UP_Bulandshahr,44,0,0
UP_Bulandshahr,45,736,0
UP_Bulandshahr,46,7146,0
UP_Bulandshahr,47,4085,0
UP_Bulandshahr,48,3857,0
UP_Bulandshahr,49,3780,1789
UP_Bulandshahr,50,1434,4703
UP_Bulandshahr,51,10424,2074
UP_Bulandshahr,52,10811,1631
UP_Bulandshahr,53,17627,4266
UP_Bulandshahr,54,16003,1659
UP_Bulandshahr,55,12043,2209
UP_Bulandshahr,56,30776,6545
UP_Bulandshahr,57,29697,9846
UP_Bulandshahr,58,14770,11060
UP_Bulandshahr,59,9580,5970
UP_Bulandshahr,60,9858,7013
UP_Bulandshahr,61,11035,8327
UP_Bulandshahr,62,14337,2802
UP_Bulandshahr,63,30236,2664
UP_Bulandshahr,64,55395,2786
UP_Bulandshahr,65,80587,3428
UP_Bulandshahr,66,68581,2270
UP_Bulandshahr,67,108290,4909
UP_Bulandshahr,68,43448,9904
UP_Bulandshahr,69,84144,17887
UP_Bulandshahr,70,50694,11279
UP_Bulandshahr,71,77015,12424
UP_Bulandshahr,72,74532,9593
UP_Bulandshahr,73,93052,8569
UP_Bulandshahr,74,50216,10440
UP_Chandauli,1,0,0
UP_Chandauli,2,0,0
UP_Chandauli,3,0,0
UP_Chandauli,4,0,0
UP_Chandauli,5,0,0
UP_Chandauli,6,0,0
UP_Chandauli,7,0,0
UP_Chandauli,8,0,0
UP_Chandauli,9,0,0
UP_Chandauli,10,0,0
UP_Chandauli,11,0,0
UP_Chandauli,12,0,0
UP_Chandauli,13,0,0
